"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Basin2005","HATE","HATE_007","end",7,172,0,0,1464.88839399918,9835.04600663907,8370.15761263989,0,0,0.193845202264911,9.48666666666667,7.92333333333333,0,1464.88839399918,0,0,8.176,0,0,0,17555.8349601745,35,11174.6089241605,3453.81997062513,66.2921299544171,0,3453.81997062513,0.214643679066425,85,7720.78895353542,21.3766792320252,1.56333333333333,830,795,0,331.907869481766,265.615739527349,8370.15761263989,4916.33764201476,4918.70836462431,4916.33764201476,0.72575015625,17292.4,13838.5800293749,40,0.0521,49,49,0,TRUE,7,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.88839399918,0,0,172,50,122,0,1464.88839399918,102.887700534759,0,0,0,0,1464.88839399918,1,1,1,0,0,0.811,0.280175131275865,0.355263157894737,0.560215223539634,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.083441681772601,0,0.500120524225711,0,0,0,0,0.11589767829568,0.297819729369352,0.520178075181404,0.500120524225711,0,1464.88839399918,0.14894575917696,TRUE,0.64755198734106,0,0,0.459310130555868,5.51506622538967,0,0,0,0,0,0,0,0,"Wenk",0,65,16,0,76,155,70.6833563382325,17990.6,10269.8110464646,122,0,0,4918.70836462431,12639.4973181597,35283,24108.3910758394,0.574285714285714,0
"Waratah2011","HATE","HATE_103","end",1.4,0,0,0,0,13415.2066319188,13415.2066319188,0,0,0.193845202264911,7.78,2.96,0,0,0,0,8.176,0,0,0,20957.1159497077,275,20957.1159497077,13415.2066319188,332.883539253569,0,13415.2066319188,0.640126564366599,319,7541.90931778885,40.657549644963,4.82,490,215,0,438.977667493796,106.094128240227,13415.2066319188,0,13415.2066319188,0,1.28872845588235,17690.8,4275.59336808116,40,0.0403,20,20,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.640126564366599,0,0.640126564366599,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.640126564366599,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,60,40,0,20,215,47.5388941933861,7853.5,311.590682211153,0,0,0,13415.2066319188,20957.1159497077,25544.3,4587.18405029232,0.574285714285714,0
"Waratah2011","HATE","HATE_104","end",1.4,0,0,0,0,3465.06502876617,3465.06502876617,0,0,0.193845202264911,4.54,1.98,0,0,0,0,8.176,0,0,0,4835.59119386244,279,4606.40977350992,3235.88360841364,80.2948786206859,0,3235.88360841364,0.669180556975283,449,1370.52616509628,13.1092378248995,2.56,420,141,0,105.885856079404,25.5909774587185,3465.06502876617,229.181420352524,3235.88360841364,229.181420352524,1.28872845588235,4267.2,1031.31639158636,40,0.0403,21,21,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.669180556975283,0.222222222222222,0.716575262434134,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.933859417225965,0,0,0,0,0,0,0.716575262434134,0.933859417225965,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,147,126,0,27,141,16.1883127846828,1450.3,79.7738349037247,0,0,0,3235.88360841364,4606.40977350992,5717.5,1111.09022649008,0.574285714285714,0
"Waratah2011","HATE","HATE_105","end",1.4,0,0,0,0,NA,NA,0,0,NA,5.12,2.56,0,0,0,0,8.176,0,0,0,NA,505,6340.94575307375,4278.18816872592,106.158515353,0,4278.18816872592,NA,NA,2062.75758434783,15.4415562109246,2.56,660,155,0,139.992555831265,33.834040478265,NA,NA,4278.18816872592,NA,1.28872845588235,5641.7,1363.51183127408,40,0.0403,NA,NA,NA,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,1,NA,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,NA,NA,NA,NA,NA,20.5887416145661,2271.7,208.942415652174,0,0,0,4278.18816872592,6340.94575307375,7913.4,1572.45424692625,0.574285714285714,0
"Waratah2011","HATE","HATE_106","end",1.4,0,0,0,0,3764.50259297687,3764.50259297687,0,0,0.193845202264911,3.85333333333333,1.83,0,0,0,0,8.176,0,0,0,5283.45840372352,335,5093.57892231889,3574.62311157224,88.7003253491871,0,3574.62311157224,0.676568799908224,410,1518.95581074665,9.03151164706376,2.02333333333333,460,125,0,116.970223325062,28.2698979758749,3764.50259297687,189.879481404626,3574.62311157224,189.879481404626,1.28872845588235,4713.9,1139.27688842776,40,0.0403,15,15,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.676568799908224,0.166666666666667,0.712507283169644,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.949560539084534,0,0,0,0,0,0,0.712507283169644,0.949560539084534,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,59,44,0,18,125,11.6617315564655,1637.5,118.544189253349,0,0,0,3574.62311157224,5093.57892231889,6351.4,1257.82107768111,0.574285714285714,0
"Waratah2011","HATE","HATE_107","end",1.4,0,0,0,0,2068.41890595949,2068.41890595949,0,0,0.193845202264911,3.24666666666667,1.19,0,0,0,0,8.176,0,0,0,2636.11944435145,170,2437.47889733119,1869.77835893924,46.3964853334799,0,1869.77835893924,0.709291971934623,170,567.700538391953,7.16655752813774,2.05666666666667,250,80,0,61.1836228287841,14.7871374953043,2068.41890595949,198.640547020254,1869.77835893924,198.640547020254,1.28872845588235,2465.7,595.921641060761,40,0.0403,6,6,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.709291971934623,0.333333333333333,0.784645365896301,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.903965030271221,0,0,0,0,0,0,0.784645365896301,0.903965030271221,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,34,28,0,9,80,8.27875986732486,584,16.2994616080468,0,0,0,1869.77835893924,2437.47889733119,3049.7,612.221102668808,0.574285714285714,0
"Waratah2011","HATE","HATE_108","end",1.4,0,0,0,0,4021.19506906071,4021.19506906071,0,0,0.193845202264911,4.34,1.28,0,0,0,0,8.176,0,0,0,5807.66748979129,400,5807.66748979129,4021.19506906071,99.7815153613079,0,4021.19506906071,0.692394162739027,400,1786.47242073058,13.5066492955786,3.06,535,135,0,131.583126550868,31.8016111895605,4021.19506906071,0,4021.19506906071,0,1.28872845588235,5302.8,1281.60493093929,40,0.0403,15,15,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.692394162739027,0,0.692394162739027,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.692394162739027,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,75,60,0,15,135,14.793445646489,1810.7,24.2275792694154,0,0,0,4021.19506906071,5807.66748979129,7113.5,1305.83251020871,0.574285714285714,0
"Waratah2011","HATE","HATE_151","end",2.4,0,0,0,0,2761.83902806774,2761.83902806774,0,0,0.193845202264911,3.53333333333333,2.42,0,0,0,0,8.176,0,0,0,4033.01832288379,233,3532.39881212768,2261.21951731163,42.9073912203346,0,2261.21951731163,0.560676728018126,245,1271.17929481605,5.20565393358333,1.11333333333333,488,255,0,76.6831119544592,33.7757207341246,2761.83902806774,500.619510756104,2261.21951731163,500.619510756104,1.80217402777778,4041.2,1779.98048268837,40,0.0527,23,23,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.560676728018126,0.28125,0.684806962665346,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.818736897527894,0,0,0,0,0,0,0.684806962665346,0.818736897527894,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,57,34,0,32,255,9.80525973770414,1729,457.820705183948,0,0,0,2261.21951731163,3532.39881212768,5770.2,2237.80118787232,0.574285714285714,0
"Waratah2011","HATE","HATE_153","end",2.4,0,0,0,0,20142.3214299154,20142.3214299154,0,0,0.193845202264911,10.3266666666667,6.42,0,0,0,0,8.176,0,0,0,41766.1986504526,550,39896.3236917043,18272.4464711671,346.725739490836,0,18272.4464711671,0.437493644659688,715,21623.8772205373,51.3836101894343,3.90666666666667,1330,780,0,619.660341555977,272.934602065141,20142.3214299154,1869.87495874828,18272.4464711671,1869.87495874828,1.80217402777778,32656.1,14383.6535288329,40,0.0527,87,87,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.437493644659688,0.13,0.482263698415299,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.907166859328779,0,0,0,0,0,0,0.482263698415299,0.907166859328779,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,178,91,0,100,290,83.7548950512889,27905.5,6281.62277946274,0,0,0,18272.4464711671,39896.3236917043,60561.6,20665.2763082957,0.574285714285714,0
"Waratah2011","HATE","HATE_154","end",2.4,0,0,0,0,5108.86942485547,5108.86942485547,0,0,0.193845202264911,6.04,3.43666666666667,0,0,0,0,8.176,0,0,0,12899.7522329766,679,12399.3793409534,4608.49653283234,87.4477520461545,0,4608.49653283234,0.357254654942233,691,7790.88280812109,19.3764970026546,2.60333333333333,1224,545,0,156.284629981025,68.8368779348702,5108.86942485547,500.372892023125,4608.49653283234,500.372892023125,1.80217402777778,8236.2,3627.70346716766,40,0.0527,50,50,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.357254654942233,0.137931034482759,0.396043996240121,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.902057999449207,0,0,0,0,0,0,0.396043996240121,0.902057999449207,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,154,104,0,58,117,28.6525816378003,9168.1,1377.21719187891,0,0,0,4608.49653283234,12399.3793409534,17404.3,5004.92065904657,0.574285714285714,0
"Waratah2011","HATE","HATE_155","end",2.4,0,0,0,0,10695.146145873,10695.146145873,0,0,0.193845202264911,7.29666666666667,5.44333333333333,0,0,0,0,8.176,0,0,0,18346.55325659,321,16587.901971881,8936.49486116396,169.572957517343,0,8936.49486116396,0.48709393727424,315,7651.40711071705,18.5444025551201,1.85333333333333,885,564,0,303.056925996205,133.483968478862,10695.146145873,1758.65128470901,8936.49486116396,1758.65128470901,1.80217402777778,15971.1,7034.60513883604,40,0.0527,45,45,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.48709393727424,0.25,0.582951249550447,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.83556547421396,0,0,0,0,0,0,0.582951249550447,0.83556547421396,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,83,38,0,60,210,41.8156541434776,12495,4843.59288928295,0,0,0,8936.49486116396,16587.901971881,28466.1,11878.198028119,0.574285714285714,0
"Waratah2011","HATE","HATE_156","end",2.4,0,0,0,0,2964.22976386112,2964.22976386112,0,0,0.193845202264911,4.21333333333333,2.19333333333333,0,0,0,0,8.176,0,0,0,4645.62180359926,381,4143.20722095065,2461.81518121251,46.713760554317,0,2461.81518121251,0.529921566001172,386,1681.39203973814,10.1642041516693,2.02,578,197,0,83.4857685009488,36.7720079466317,2964.22976386112,502.414582648609,2461.81518121251,502.414582648609,1.80217402777778,4399.7,1937.88481878749,40,0.0527,20,20,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.529921566001172,0.259259259259259,0.638069539273416,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.830507544059547,0,0,0,0,0,0,0.638069539273416,0.830507544059547,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,70,50,0,27,197,13.9425278229717,1872.5,191.107960261857,0,0,0,2461.81518121251,4143.20722095065,6272.2,2128.99277904935,0.574285714285714,0
"Waratah2011","HATE","HATE_157","end",2.4,0,0,0,0,3496.82179831468,3496.82179831468,0,0,0.193845202264911,4.41333333333333,2.59666666666667,0,0,0,0,8.176,0,0,0,5872.22619537228,475,5544.03252845026,3168.62813139266,60.1257709941682,0,3168.62813139266,0.539595721617427,466,2375.4043970576,10.0019147111726,1.81666666666667,705,230,0,107.455407969639,47.3296369754712,3496.82179831468,328.193666922018,3168.62813139266,328.193666922018,1.80217402777778,5662.9,2494.27186860733,40,0.0527,33,33,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.539595721617427,0.131578947368421,0.595484860762077,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.906145155272084,0,0,0,0,0,0,0.595484860762077,0.906145155272084,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,104,71,0,38,250,15.2976014542201,2824.5,449.095602942401,0,0,0,3168.62813139266,5544.03252845026,8487.4,2943.36747154974,0.574285714285714,0
"Wilunga2012","HATE","HATE_302","end",1.4,0,0,0,0,5384.79833902115,5384.79833902115,0,0,0.193845202264911,4.74333333333333,2.12333333333333,0,0,0,0,8.176,0,0,0,7099.84372038808,179,6540.58562840016,4825.54024703323,119.740452779981,0,4825.54024703323,0.679668516248618,186,1715.04538136693,14.1298365582957,2.62,304,125,0,157.903225806452,38.1627730264706,5384.79833902115,559.258091987915,4825.54024703323,559.258091987915,1.28872845588235,6363.5,1537.95975296677,40,0.0403,14,14,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.679668516248618,0.363636363636364,0.75843899543282,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.896141311748812,0,0,0,0,0,0,0.75843899543282,0.896141311748812,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,40,26,0,22,125,17.6708390845581,1826.4,111.354618633069,0,0,0,4825.54024703323,6540.58562840016,8189.9,1649.31437159983,0.574285714285714,0
"Wilunga2012","HATE","HATE_304","end",1.4,0,0,0,0,11690.7755553527,11690.7755553527,0,0,0.193845202264911,6.36333333333333,2.68666666666667,0,0,0,0,8.176,0,0,0,17386.1547125598,523,15779.2302679125,10083.8511107054,250.219630538596,0,10083.8511107054,0.579993177181429,611,5695.37915720705,26.1332075891928,3.67666666666667,685,162,0,329.967741935484,79.7481113968882,11690.7755553527,1606.9244446473,10083.8511107054,1606.9244446473,1.28872845588235,13297.7,3213.8488892946,40,0.0403,12,12,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.579993177181429,0.5,0.672418700318322,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.862547661013682,0,0,0,0,0,0,0.672418700318322,0.862547661013682,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,88,76,0,24,162,31.8023511589357,6017.7,322.320842792948,0,0,0,10083.8511107054,15779.2302679125,19315.4,3536.16973208755,0.574285714285714,0
"Wilunga2012","HATE","HATE_306","end",1.4,0,0,0,0,3200.09727778097,3200.09727778097,0,0,0.193845202264911,3.39333333333333,1.32,0,0,0,0,8.176,0,0,0,4875.12116895363,557,4499.97636736861,2824.95247619595,70.0980763324056,0,2824.95247619595,0.579463028362489,518,1675.02389117266,7.67515519881514,2.07333333333333,660,103,0,92.439205955335,22.3411296229294,3200.09727778097,375.144801585022,2824.95247619595,375.144801585022,1.28872845588235,3725.3,900.347523804054,40,0.0403,7,7,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.579463028362489,0.416666666666667,0.656413895547917,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.882770813190667,0,0,0,0,0,0,0.656413895547917,0.882770813190667,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,83,76,0,12,103,9.04363295871886,1735.3,60.2761088273378,0,0,0,2824.95247619595,4499.97636736861,5460.6,960.623632631392,0.574285714285714,0
"Wilunga2012","HATE","HATE_307","end",1.4,0,0,0,0,2339.75663431014,2339.75663431014,0,0,0.193845202264911,3.89333333333333,1.17,0,0,0,0,8.176,0,0,0,3091.1707223358,242,2696.64483237855,1945.2307443529,48.2687529616103,0,1945.2307443529,0.629286092255366,242,751.414088025659,10.8299687214888,2.72333333333333,280,38,0,63.6526054590571,15.3838524974468,2339.75663431014,394.525889957248,1945.2307443529,394.525889957248,1.28872845588235,2565.2,619.969255647105,40,0.0403,4,4,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.629286092255366,0.636363636363636,0.7569160180652,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.831381655608139,0,0,0,0,0,0,0.7569160180652,0.831381655608139,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,32,28,0,11,38,11.9051002673636,762.1,10.6859119743408,0,0,0,1945.2307443529,2696.64483237855,3327.3,630.655167621445,0.574285714285714,0
"Wilunga2012","HATE","HATE_308","end",1.4,0,0,0,0,1244.67574295014,1244.67574295014,0,0,0.193845202264911,3.16333333333333,1.32,0,0,0,0,8.176,0,0,0,2042.54837824228,368,1929.81007958325,1131.93744429111,28.0877777739731,0,1131.93744429111,0.554179013015696,332,797.872635292135,6.49074858847301,1.84333333333333,468,100,0,37.0397022332506,8.95192445927755,1244.67574295014,112.738298659027,1131.93744429111,112.738298659027,1.28872845588235,1492.7,360.762555708885,40,0.0403,11,11,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.554179013015696,0.3125,0.609373935133547,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.909423559270294,0,0,0,0,0,0,0.609373935133547,0.909423559270294,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,60,49,0,16,100,7.85922634837672,834.9,37.027364707865,0,0,0,1131.93744429111,1929.81007958325,2327.6,397.78992041675,0.574285714285714,0
"Wilunga2012","HATE","HATE_310","end",1.4,0,0,0,0,2793.78991108765,2793.78991108765,0,0,0.193845202264911,4.06666666666667,2.37,0,0,0,0,8.176,0,0,0,3826.30151749165,177,3406.03890635121,2373.5272999472,58.8964590557618,0,2373.5272999472,0.620318939607032,188,1032.51160640401,8.57723734935467,1.69666666666667,300,123,0,77.667493796526,18.7710347407642,2793.78991108765,420.262611140443,2373.5272999472,420.262611140443,1.28872845588235,3130,756.472700052798,40,0.0403,8,8,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.620318939607032,0.555555555555556,0.730154144495942,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.849572579000104,0,0,0,0,0,0,0.730154144495942,0.849572579000104,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,44,36,0,18,123,12.9887402933418,1217.2,184.688393595991,0,0,0,2373.5272999472,3406.03890635121,4347.2,941.161093648788,0.574285714285714,0
"Wilunga2012","HATE","HATE_311","end",1.4,0,0,0,0,2967.50166594345,2967.50166594345,0,0,0.193845202264911,3.13333333333333,1.42333333333333,0,0,0,0,8.176,0,0,0,3881.54814864932,280,3518.40499993867,2604.3585172328,64.6242808246353,0,2604.3585172328,0.670958704489871,270,914.046482705865,6.11974394937658,1.71,382,102,0,85.2208436724566,20.5965628478213,2967.50166594345,363.143148710649,2604.3585172328,363.143148710649,1.28872845588235,3434.4,830.041482767198,40,0.0403,9,9,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.670958704489871,0.4375,0.764514969877694,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.877626640322308,0,0,0,0,0,0,0.764514969877694,0.877626640322308,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,44,35,0,16,102,7.71086463531095,972.5,58.4535172941352,0,0,0,2604.3585172328,3518.40499993867,4406.9,888.495000061333,0.574285714285714,0
"Wilunga2012","HATE","HATE_312","end",1.4,0,0,0,0,2650.78026045263,2650.78026045263,0,0,0.193845202264911,2.98,1.58,0,0,0,0,8.176,0,0,0,3431.86974329285,188,2981.11421210758,2200.02472926736,54.5911843490659,0,2200.02472926736,0.641057176941817,212,781.089482840228,5.01398187512931,1.4,298,110,0,71.9900744416873,17.3988900926214,2650.78026045263,450.755531185272,2200.02472926736,450.755531185272,1.28872845588235,2901.2,701.175270732645,40,0.0403,5,5,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.641057176941817,0.642857142857143,0.772401186156099,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.829953641231543,0,0,0,0,0,0,0.772401186156099,0.829953641231543,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,28,23,0,14,110,6.9746498502347,872,90.9105171597722,0,0,0,2200.02472926736,2981.11421210758,3773.2,792.085787892417,0.574285714285714,0
"Basin2007","HATE","HATE_401","end",5,24,0,0,45.7686987522282,6770.4058471383,6724.63714838607,0,0,0.193845202264911,6.61333333333333,4.63666666666667,0,45.7686987522282,0,0,8.176,0,0,0,12575.6222299123,260,9440.42724569746,3635.21086292344,66.6603458971291,0,3635.21086292344,0.290123971033113,410,5805.21638277402,17.4652916585508,1.97666666666667,850,590,0,222.229217603912,155.568871706783,6724.63714838607,3089.42628546262,3680.97956167567,3089.42628546262,0.991691066176471,12118.9,8483.68913707656,40,0.0545333333333333,44,44,0,FALSE,7,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7686987522282,0,0,24,24,0,0,45.7686987522282,45.7686987522282,0,0,0,0,45.7686987522282,1,1,1,0,0,0.811,0.292707549127876,0.364160713051212,0.538375415813163,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.00363947786562505,0,0.543686692464905,0,0,0,0,0.00482476843407468,0.0124338366962823,0.536689206435078,0.543686692464905,0,45.7686987522282,0.00676011154805049,TRUE,0.154272507968274,0,0,0,0.29420216428961,0,0,0,0,0,0,0,0,"Wenk",0,115,71,0,69.1998762944384,202,34.350313700691,8430.7,2625.48361722598,0,0,0,3680.97956167567,9486.19594444969,20549.6,11109.1727543025,0.574285714285714,0
